id,title,original_title,overview,release_date,runtime,vote_average,vote_count,popularity,poster_path,backdrop_path,budget,revenue,status,tagline,imdb_id,homepage,adult,genres,production_countries,production_companies,spoken_languages,keywords,top_cast,directors
1230477,映画 ギヴン 柊mix,映画 ギヴン 柊mix,,2024-01-27,71,6.3,7,3.3676,/uOvHjRDuJrRAgmJkUPcmnvaEqew.jpg,/59gIydacLPl4vITlzBb4qbKW7Qh.jpg,0,0,Released,,tt31257225,,False,мультфильм|мелодрама,Japan,Lerche,日本語,urban|rock music|based on manga|rock band|anime|music|boys' love (bl),矢野奨吾|Такуя Эгути|Юма Утида|Масатомо Накадзава|今井文也,橋本能理子
947763,Endurance,Endurance,,2024-10-14,103,7.0,18,3.3673,/7LPRuJ7pSxUB559ac8SS5mdElz8.jpg,/tAVttFkEnwv9qWoTOAWOHfRrnX9.jpg,0,0,Released,,tt18556278,,False,документальный,United Kingdom|United States of America,Little Dot Studios|Little Monster Films|History Hit|Consequential,English,oceanic expedition|underwater photography|archaeological expedition|ship wreck|ship wrecked|documentary|documentary film|legendary|searching|historical documentary|in search of,Mensun Bound|John Shears|Nicolas Vincent|Dan Snow|Ernest Shackleton,Natalie Hewit|Elizabeth Chai Vasarhelyi|Jimmy Chin
1817,Телефонная будка,Phone Booth,"Один телефонный звонок может изменить всю жизнь человека или даже оборвать ее. Герой фильма Стью Шеферд становится пленником телефонной будки.Что вы сделаете, если услышите, как в телефонной будке зазвонил телефон? Скорее всего, инстинктивно поднимете трубку, хотя прекрасно знаете, что кто-то просто ошибся номером. Вот и Стью кажется, что на звонок надо обязательно ответить, а в результате он оказывается втянутым в чудовищную игру. «Только положи трубку, и ты — труп», — говорит ему невидимый собеседник.",2003-04-04,81,6.8,3840,3.3657,/e7a9E47jl7H9pxt9GXy70cVsjP8.jpg,/zis7UpLRprvKhiiDWVIav5vYaCQ.jpg,13000000,97837138,Released,Линия жизни на линии огня,tt0183649,,False,триллер|криминал,United States of America,Fox 2000 Pictures|Zucker/Netter Productions,English|Kiswahili,sniper|new york city|psychopath|terrorism|real time|publicist|affair|phone booth,Колин Фаррелл|Кифер Сазерленд|Форест Уитакер|Radha Mitchell|Кэти Холмс,Joel Schumacher
16353,Онг Бак 2: Непревзойденный,องค์บาก 2,"В 1974 году по Буддийскому календарю и в 1421 году от рождества христова влияние королевского двора Аюттаия, времен правления короля Рама II, который сам был родом из этих мест стало более могущественным, чем Сукхотаи. И оно росло с каждым днем, расширяя свои владения на восток. Армия Аюттаия покорила Город Ангелов за 7 месяцев. Год и 3 месяца спустя городской глава Ратчасена, который долгое время вынашивал планы захвата трона начал уничтожать неугодных ему военноначальников. Одним из таких и стал генерал Сингхадачо, сын которого Тиан чудом остался жив и попал в деревню повстанцев Пха Пик Крут, где командир Чер Нан воспитал его, как родного сына. Прошли годы. Но Тиан, который возмужал и стал прекрасным бойцом так и не обрел покоя, омрачая каждый прожитый день черными мыслями о мести жестокому тирану Ратчасене. И день настал…",2008-12-04,98,6.408,648,3.3653,/cGwavRLlZ3M3eQcNReTIDM4fL4n.jpg,/3ZH69oLWaAmnR0WNGnTQkituwSF.jpg,8500000,8936663,Released,,tt0785035,,False,приключения|боевик|триллер,Thailand,Iyara Films|Sahamongkolfilm,ภาษาไทย,martial arts|thailand|sequel|muay thai|revenge|slave trade|elephants,Tony Jaa|ศรัณยู วงษ์กระจ่าง|สรพงษ์ ชาตรี|นิรุตติ์ ศิริจรรยา|Primrata Dej-Udom,Tony Jaa|Panna Rittikrai
6068,"Шесть дней, семь ночей",Six Days Seven Nights,"Небольшой самолет терпит катастрофу на необитаемом острове. Отважный летчик и его очаровательная пассажирка оказались совершенно одни среди дикой природы. Они отчаянно пытаются сообщить о себе, но не знают, что их уже давно перестали искать. Наконец, впервые за эти дни на пустынном горизонте показался странный корабль, который причалил к затерянному острову. Но вместо того, чтобы улыбнуться невезучей парочке, судьба снова посмеялась над ними. Вооруженные до зубов пираты так не похожи на долгожданных спасителей! Пилот и его спутница так стремились оказаться в веселой компании. Теперь они хотят снова остаться наедине…",1998-06-12,102,6.083,1506,3.3652,/A3dvuDT0mVlr1J8H5oLt5EPjBmR.jpg,/hgzoUvscb0iQ2M3xaNiBzxG8Ors.jpg,70000000,164839294,Released,,tt0120828,,False,комедия|боевик|приключения|мелодрама,United States of America,Roger Birnbaum Productions|Caravan Pictures|Touchstone Pictures|Northern Lights Entertainment,English,new york city|island|engagement|stranded|fish out of water|deserted island|tropical island|boyfriend girlfriend relationship|opposites attract|interrupted vacation|south pacific|squall|polynesian|magazine editor|airplane pilot|plane crash|enemies to lovers|teamwork|tropical storm|airplane in storm|transport plane|tropical resort|sea pirates|tropical vacation|charter plane|romantic getaway,Энн Хеч|Харрисон Форд|Дэвид Швиммер|Jacqueline Obradors|Темуэра Моррисон,Ivan Reitman
1015303,Игра в лифте,Elevator Game,"Райан разыскивает свою пропавшую сестру. Девушка исчезла после того, как провела популярный у подростков пугающий ритуал «Игра в лифте», с помощью которого можно попасть в иное, мрачное измерение. Чтобы найти сестру, Райан решает последовать за ней и тоже сыграть в эту игру, но вскоре понимает, что в интернете не зря предупреждали об опасности этого ритуала.",2023-07-12,94,4.858,165,3.3645,/wGBvmyiNThFWw0VLBbG3PxW01jp.jpg,/73WRlXDUkpFtrB3rFWKnUqxHHDq.jpg,0,302271,Released,,tt14013772,,False,ужасы,Canada|United Kingdom|United States of America,Fearworks|Buffalo Gal Pictures|MFM|Metrol Technology|Head Gear Films,English,ritual|elevator|deadly game|horror game,Gino Anania|Verity Marks|Alec Carlos|Nazariy Demkowicz|Liam Stewart-Kanigan,Rebekah McKendry
75624,Наруто: Ураганные хроники. Фильм 8 — Кровавая тюрьма,劇場版 NARUTO -ナルト- ブラッド・プリズン,"По сюжету Наруто сажают в тюрьму под названием «Кровавая тюрьма» за покушение на убийство Райкагэ и убийство нескольких синоби, и Наруто пытается доказать свою невиновность.",2011-07-30,108,7.21,662,3.3644,/aT6E0vy4051GEK8lO2WVecKP99j.jpg,/Abv3ZtGV2NXxPimArb3LDLg2bDH.jpg,0,9065101,Released,,tt1999167,,False,триллер|мультфильм|боевик|комедия|ужасы|детектив,Japan,Aniplex|Densetsu|Pierrot|Bandai|Shueisha|TV Tokyo,日本語,ninja|shounen|anime|adventure,竹内順子|園崎未恵|Масаки Тэрасома|Тиэ Накамура|Рикия Кояма,Масахико Мурата
975,Тропы славы,Paths of Glory,"Действие киноромана развертывается в 1916 году на Западном фронте. Полковник Дэкс командует пехотным полком французской армии. Уже два года союзники пытаются переломить ход войны с немцами. Начальник корпуса генерал Брулард приказывает дивизионному генералу Миро атаковать неприступную вражескую позицию, прозванную Муравьиным холмом. Провал операции был очевиден изначально, но когда атака закончилась полной неудачей, генерал приказал судить и расстрелять за трусость троих человек. Полковник Дэкс тщетно пытался защитить солдат, выбранных произвольно. Они отдали свои жизни, чтобы прикрыть глупость и амбиции начальства…",1957-10-25,88,8.256,3019,3.3637,/mMoD98cVnkKQKrEIL5iqYUOk3hB.jpg,/354kfjVb96mtFALMhBE6jzHGiA2.jpg,935000,1200000,Released,,tt0050825,,False,военный|драма|история,United States of America,Bryna Productions|United Artists|Harris-Kubrick Productions,Deutsch|Latin|English,army|france|based on novel or book|general|germany|world war i|patriotism|cowardice|idealism|idealist|black and white|soldier|anti war|1910s|war|fighting the system,Кирк Дуглас|Ralph Meeker|Adolphe Menjou|George Macready|Wayne Morris,Стэнли Кубрик
403119,Синяя бездна,47 Meters Down,"Сёстры Кейт и Лиза приехали на отдых в Мексику. В поисках острых ощущений Кейт убеждает сестру опуститься под воду в клетке и посмотреть на белых акул. Но трос обрывается, и девушки оказываются на глубине 47 метров с запасом кислорода менее, чем на час, в двух часах пути от берега и в окружении опасных морских хищников.",2017-05-25,89,5.8,2758,3.3636,/jj3IoIqL32NtA5RL4vR47f4WKbW.jpg,/5JIdbM1SPymEge4f0pMy23Zj26m.jpg,5500000,62198461,Released,В 47 метрах от спасения. Всего час кислорода. Среди хищников,tt2932536,,False,ужасы,Dominican Republic|United Kingdom|United States of America,Lantica Media|Flexibon Films|Dragon Root Securities|Altitude Film Sales|Dimension Films|Entertainment Studios Motion Pictures|Tea Shop & Film Company|The Fyzz,English|Español,sibling relationship|diving|shark attack|cage|creature|shark|trapped underwater ,Mandy Moore|Claire Holt|Мэтью Модин|Chris Johnson|Yani Gellman,Johannes Roberts
1084244,История Игрушек 5,Toy Story 5,"Базз, Вуди, Джесси и остальные члены команды сталкиваются с новой угрозой для игрушек: Технологиями.",2026-06-17,0,0.0,0,3.3633,/wwQAPxQY4Gh0YNfwRNdNx27Zb1T.jpg,/yCXvf4C9cKnTSOJtuNRGqB0CUFV.jpg,0,0,In Production,,tt29355505,,False,мультфильм|приключения|семейный|комедия,United States of America,Pixar|Walt Disney Pictures,English,sequel|toy comes to life,Том Хэнкс|Tim Allen|Joan Cusack|Эрни Хадсон|Wallace Shawn,Andrew Stanton
9331,Прямая и явная угроза,Clear and Present Danger,"Джек Райан на этот раз оказывается во главе отдела разведки ЦРУ, и вхож в Овальный кабинет Белого Дома. Он вынужден бороться против колумбийских наркодельцов, не ведая, что при попустительстве президента США его помощник по национальной безопасности и шеф ЦРУ проводят, с помощью наемников, боевые операции в Колумбии.",1994-08-03,141,6.651,1545,3.3616,/s2JAAc0rQWBYRvqtqxxknQJtt6C.jpg,/njPBXJqugKR5qwUJIHOWSCYscnz.jpg,62000000,215887717,Released,Война наркотиков приведет его к войне власти.,tt0109444,,False,боевик|драма|триллер,United States of America|Mexico,Paramount Pictures|Mace Neufeld Productions|Robert Rehme Productions,English,"sniper|central intelligence agency (cia)|helicopter|assassination|usa president|based on novel or book|ambush|espionage|politics|drug trafficking|mercenary|coast guard|car bomb|caravan|sequel|cali colombia|covert operation|drug cartel|shootout|explosion|jack ryan|dea agent|ex military|political thriller|political cover-up|bogota, colombia|intelligence service|cia analyst|fbi director|panama city, panama",Харрисон Форд|Уиллем Дефо|Жоаким де Алмейда|Генри Черни|Harris Yulin,Phillip Noyce
409,Английский пациент,The English Patient,"Вторая мировая война близится к концу. Молодая канадская медсестра ухаживает на заброшеной вилле за своим «английским пациентом», который получил страшные ожоги во время авиакатастрофы в пустыне Сахара. Медленно угасая, он воскрешает в памяти свой страстный роман с замужней женщиной, сметенный ураганом войны и банальными предрассудками, что в конце концов и привело к трагической развязке.",1996-11-14,162,7.2,2245,3.3615,/aVLklSr6nI152nMfaTzFNXm9D0V.jpg,/em5kAUF8QbwThG5BCqVgFomxNT5.jpg,27000000,231976425,Released,,tt0116209,,False,драма|мелодрама|военный,United Kingdom|United States of America,Miramax|The Saul Zaentz Company|Tiger Moth Productions,Deutsch|Italiano|العربية|English,egypt|secret love|amnesia|airplane|cairo|identity|intelligence|traitor|burn|world war ii|landmine|expedition|cave|sandstorm|cave painting|prisoner of war|map|mine clearer|hearing|desert scientist|desert,Рэйф Файнс|Жюльет Бинош|Уиллем Дефо|Kristin Scott Thomas|Naveen Andrews,Anthony Minghella
1045781,Ret,Ret,,2015-07-10,0,6.392,325,3.3607,/dozS8dYtledcoJqvBsl4GCj5zod.jpg,,0,0,Released,,tt16295908,,False,драма|история,,,Türkçe,,Kağan Uluca|Özenç Eren Yelçi|Ergün Metin|Uğur Uzunel|Taygun Sungar,Demet Sever
578189,Черное и синее,Black and Blue,"Камера закрепленная на теле полицейской-новобранца из Детройта фиксирует факты коррупционных связей местной полиции и криминальных банд. И теперь, чтобы уничтожить отснятый материал, на главную героиню устраивают масштабную облаву.",2019-10-25,108,6.772,896,3.3596,/ktvSGmYburm8vAg6tfWPEFobRni.jpg,/ySSs4jfpF8ZTfAJrxmg1pWhPdn8.jpg,12000000,22741061,Released,,tt7390646,,False,боевик|криминал|драма|триллер,United States of America,Hidden Empire Film Group|Royal Viking Entertainment|Screen Gems,English,"homicide|new orleans, louisiana|lawlessness|betrayal|on the run|witness to murder|detroit, michigan|drug lord|female police officer|rookie cop|army veteran|patrol officer|fight for survival|bodycam footage|distrust of police",Наоми Харрис|Тайриз Гибсон|Фрэнк Грилло|Майк Колтер|Рид Скотт,Deon Taylor
39102,Драконий жемчуг Зет: Суперсаянец Сон Гоку,ドラゴンボールゼット 超スーパーサイヤ人じんだ孫そん悟ご空くう,"События фильма хронологически следуют после событий на планете Намек аниме-сериала «Драконий жемчуг Зет», однако игнорируют некоторые моменты.  К Земле движется гигантский планетоид, способный нанести существенный ущерб планете. Однако он пролетает мимо и взрывается. Но перед этим от планетоида отделяется корабль Лорда Слага, который намерен захватить и терраформировать Землю.",1991-03-19,52,6.5,541,3.3594,/1PDCZZWzLF6lgAFnNLaN2zzrhxi.jpg,/cyQK5IzMXDUS8o84HYbSIFQt1Vy.jpg,0,15218214,Released,,tt0142244,,False,боевик|мультфильм|фантастика,Japan,Toei Animation,English|日本語,martial arts|transformation|wish|alien|dragon|henchmen|anime,Тосио Фурукава|Кэндзи Уцуми|野沢雅子|田中真弓|八奈見乗児,橋本みつお
1195631,Легенда о Вильгельме Телле,William Tell,"Швейцария, 1307 год. Когда мощь Священной Римской империи ослабевает, к власти приходят новые династии, среди которых — австрийская семья Габсбургов, жаждущая завоевать всю Европу. На защиту своей страны от короля-тирана встает искусный охотник и стрелок по имени Вильгельм Телль, возглавляющий народное восстание в борьбе за независимость Швейцарии.",2025-01-17,133,6.0,35,3.3593,/1yf1e2OCv54QmP7f6FCzWgNi0wn.jpg,/t6EU3vn4sK9ADsVtb0OnHbP1jb9.jpg,0,264637,Released,,tt22478818,,False,боевик|драма|история,Italy|Switzerland|United Kingdom,Tempo Productions|Groenlandia|Free Turn,English,switzerland|middle ages (476-1453)|medieval|crossbow|tyranny|14th century|medieval times|william tell|middle age,Claes Bang|Коннор Суинделлс|Гольшифте Фарахани|Jonah Hauer-King|Ellie Bamber,Nick Hamm
268920,Красотки в бегах,Hot Pursuit,"Добросовестный коп Роуз Купер, дочка шерифа из Сан-Розарио, прилежно служит в архиве департамента и мечтает об опасном спецзадании. Мечты героини сбываются, когда начальство вынужденно доверяет ей охрану важной свидетельницы – жены техасского криминального авторитета. Филипе Риве согласился сдать влиятельного наркобарона, поэтому вместе с супругой Даниэлой теперь охраняется полицией. Офицер Купер клянется выполнить поручение и сопроводить мексиканскую красотку в Даллас, однако подручные наркомафии вносят в полицейские планы свои коррективы. Перед самой поездкой нанятые киллеры убивают Филипе Риве и его охранника, агента ФБР. Выбравшись из-под обстрела, отважная леди-коп решает не отменять опасную командировку и доставить взбалмошную Даниэлу по месту назначения. Вскоре выясняется, что хрупким женщинам угрожают не только разозленные мафиози, но и коррумпированные коллеги Роуз.",2015-05-08,87,5.733,1631,3.3589,/nBRQKCTwpX8erbvmMNdwd42kG8w.jpg,/iRaWDcGpKCynIXpCewle2YwQffL.jpg,35000000,51680201,Released,,tt2967224,,False,боевик|комедия,United States of America,New Line Cinema|Pacific Standard|Metro-Goldwyn-Mayer|Warner Bros. Pictures,Español|English,prisoner|widow|drug trafficking|texas|witness protection|police protection|cop|u.s. marshal|on the run|drug cartel|shootout|police officer|drug lord|woman director|legacy|outtakes|police escort|ride along|by-the-book,Риз Уизерспун|София Вергара|Майкл Мосли|Мэттью Дель Негро|Джон Кэрролл Линч,Anne Fletcher
242828,Воспоминания о Марни,思い出のマーニー,"12-летняя Анна — замкнутая и необщительная девочка. У неё нет друзей, и единственная её отдушина — это рисование. Из-за слабого здоровья Анну отправляют на лето в небольшой городок на Хоккайдо. Там она встречает Марни — девочку, живущую в большом богатом доме на отмели. Постепенно они становятся хорошими друзьями.",2014-07-19,103,7.932,1839,3.3585,/g39Suu7TBROtvHeWx4J4ROvJCan.jpg,/86l1gqKjhPn6Ypd8XSSIGx7ZikB.jpg,0,34949567,Released,"«Обещай, что это навсегда останется тайной»",tt3398268,,False,мультфильм|драма|семейный|детектив,Japan,Studio Ghibli|Hakuhodo DY Media Partners|KDDI|Nippon Television Network Corporation|TOHO|dentsu|The Walt Disney Company (Japan)|Mitsubishi,日本語,friendship|based on novel or book|imaginary friend|flashback|photograph|calm|anime|personal diary|psychological,高月彩良|有村架純|松嶋菜々子|Сусуму Тэрадзима|根岸季衣,Хиромаса Ёнэбаяси
568467,Аммонит,Ammonite,"1840-е. Прославленная охотница за ископаемыми Мэри Эннинг знакомится с девушкой Шарлоттой, отправленной к морю в оздоровительных целях. Между двумя женщинами складываются эмоциональные отношения, которые навсегда изменят их жизнь.",2020-11-13,120,6.963,599,3.3583,/6DE9SwMbgkNsDcteEemQ2YNUkUZ.jpg,/23wCZgZ3mDtATocmy1lXNLM7pyx.jpg,0,1396905,Released,,tt7983894,,False,мелодрама|драма,United Kingdom,See-Saw Films,English,affectation|melancholy|paleontologist|biography|lesbian relationship|period drama|lgbt|fossil|19th century|calm|candid|dorset|anxious|lesbian|absurd|dramatic|admiring|adoring|ambiguous|ambivalent|approving|awestruck|baffled|complicated|enchant|exuberant|familiar|gentle|gloomy|melodramatic,Кейт Уинслет|Сирша Ронан|Gemma Jones|James McArdle|Alec Secăreanu,Francis Lee
1056439,Stringless Puppets,Stringless Puppets,,2022-12-24,76,5.8,2,3.3582,/jt7KdgfSWyoyqZFJWPgA0rtEEmu.jpg,/naFYkKGz8ROpXHylpI9KhsR5l7T.jpg,0,0,Released,,tt18071878,,False,драма,Spain,,No Language,free will|silent film|non-verbal|mysticism|determinismo|determinism|no dialogue,Jaime María Cortés-Echanove García,José Peña Coto
44874,Барби: Сказочная страна моды,Barbie: A Fashion Fairytale,"Присоединяйся к Барби в красочной, современной сказке, которая заполнена весельем и модой! Барби и ее собака приезжают в Париж к тете, которая владеет удивительным домом моды, но к сожалению он вот-вот будет закрыт навсегда! После того как она находит трех удивительных фей, Барби решает сохранить бизнес. Она даже вдохновляет Алису, застенчивого модельера и вместе они создают ослепительный показ мод!",2010-09-14,79,7.246,765,3.3571,/64PHrrrH3yGuOynsYv3m0qLocQe.jpg,/wWWXd27yF8sK9bLgAD4zxiGcYJW.jpg,0,0,Released,,tt1725929,,False,семейный|мультфильм,United States of America,Mattel|Evolution Films,English,magic|based on toy|fashion,Diana Kaarina|Адриан Петрив|Tabitha St. Germain|Patricia Drake|Alexa Devine,William Lau
51162,Медвежонок Винни и его друзья,Winnie the Pooh,"Когда Ослик Ушастик теряет свой хвост, Филин отправляет друзей (Винни, Тигрулю, Кролика, Хрюню, Кенгу и Крошку Ру) помочь бедолаге найти пропажу, а заодно — спасти Кристофера Робина от таинственного Яскорра. А ведь медвежонок Винни, собирался всего лишь отыскать где-нибудь немного мёда, чтобы слегка подкрепиться, и даже не предполагал, что его ждёт такой суматошный день!",2011-04-06,63,6.902,887,3.356,/v9gYecJITvo1oNgy2eY2FBBv1Dr.jpg,/e0SlSnLQzIhdcr86akVJinA1Jau.jpg,30000000,14460000,Released,,tt1449283,,False,мультфильм|семейный|комедия|приключения,United States of America,Walt Disney Animation Studios|Walt Disney Pictures,English,tiger|donkey|cartoon|piglet|rabbit|aftercreditsstinger|duringcreditsstinger|pooh|winnie|kangaroo|hand drawn animation|playful|cartoon animal|owl,Джим Каммингс|Bud Luckey|Крэйг Фергюсон|Travis Oates|Том Кенни,Stephen J. Anderson|Don Hall
8066,Останься,Stay,"Находящийся на грани помешательства студент Генри Лезем рассказывает психиатру Сэму Фостеру о том, что покончит с собой в субботу в полночь. Не желая допустить гибели Генри, Сэм решает сделать все от него зависящее, чтобы избавить парня от навязчивой идеи.  Он отправляется вместе с ним в путешествие по городу, в ходе которого и сам постепенно начинает погружаться в кошмарные иллюзии пациента, вместе с ним балансируя на тонкой грани между жизнью и смертью…",2005-09-24,99,6.59,1372,3.356,/j5Ce4l0R3xttUU3xj7YltA4pWrg.jpg,/eUNQJ0XKHoGDDQzj1Y4WhE5zAFJ.jpg,50000000,8342132,Released,"Между миром живых и миром мертвых есть место, в котором ты бы не захотел остаться",tt0371257,,False,детектив|триллер|драма,Switzerland|United States of America,Epsilon Motion Pictures|Regency Enterprises|New Regency Pictures|20th Century Fox,English,loss of sense of reality|time warp|suicide attempt|psychiatrist|parallel world,Юэн Макгрегор|Райан Гослинг|Наоми Уоттс|Kate Burton|Elizabeth Reaser,Marc Forster
526,Леди-ястреб,Ladyhawke,"Фильм основан на средневековой европейской легенде о доблестном рыцаре и ослепительной красавице. Епископ, злой колдун накладывает на них проклятье: по ночам рыцарь превращается в волка, а девушка — в ястреба днем.  Слуги Епископа преследуют их уже два года, но удача пока улыбается нашим героям. С помощью маленького воришки Филиппа они надеются вернуться в город, где под неусыпной охраной живет их враг. Им нужно уничтожить злобного колдуна и снять с себя черное проклятье.",1985-03-27,121,7.012,1164,3.3558,/1IVLcZw4UPbJcqa97MpuAc1u2qE.jpg,/DNb1rBm6R75IJ88PKOd0wfCHm6.jpg,20000000,18432000,Released,,tt0089457,,False,приключения|комедия|фэнтези,United States of America,Warner Bros. Pictures|20th Century Fox,English,moon|swordplay|twilight|monk|bishop|cathedral|falcon|solar eclipse|thief|sword and sorcery,Matthew Broderick|Рутгер Хауэр|Мишель Пфайффер|Альфред Молина|John Wood,Richard Donner
1421198,Sponsor,Sponsor,,2025-01-31,118,10.0,1,3.3547,/7Opn9aPs8UCBJQ6lqou3i8f9omC.jpg,/dJLxORMnuJLprSAMQ9dFIiyWR4l.jpg,0,0,Released,,tt35544250,,False,драма,Philippines,Vivamax,,sexy,Angela Morena|Mon Confiado|Micaella Raz|Krista Miller|Jem Milton,Albert Langitan
12144,Земля до начала времен,The Land Before Time,"Было время, когда нога человека ещё не ступала на Землю. То было время извергающихся вулканов, громадных землетрясений и ужасных катаклизмов. Наша планета тогда была населена удивительными и странными существами. Герой этой истории, очаровательный бронтозаврик Крошки-Ножки, отправился на поиски легендарной Великой долины, где по слухам можно неплохо подкрепиться. По пути он прихватил с собой в путешествие ещё четырёх малышей-динозавриков. В дороге эту пёструю компанию поджидают удивительные и опасные приключения.",1988-11-18,69,7.1,2581,3.3546,/gH7AwomnzGWbyVdqDvQpDzTB6iO.jpg,/sXfQGa7juaTpZ5IF17Xa6hI53nx.jpg,12500000,84704291,Released,,tt0095489,,False,семейный|мультфильм|приключения,United States of America|Ireland,Universal Pictures|Amblin Entertainment|Don Bluth Entertainment|Don Bluth Ireland,English,vulkan|loss of loved one|tyrannosaurus rex|earthquake|primitive time|dinosaur|playful|sentimental,Gabriel Damon|Candace Hutson|Will Ryan|Judith Barsi|Хелен Шейвер,Don Bluth
532671,Омен: Перерождение,The Prodigy,"История молодой матери, которая обеспокоена странным поведением своего восьмилетнего сына. Она считает, что причина такого поведения — нечто сверхъестественное.",2019-02-06,92,6.1,996,3.3543,/hyGKuYaEfdbOovSqkY2U93dIVYF.jpg,/oxTgovZ3TQ8LLxifUm16ROMULP5.jpg,6000000,21200000,Released,«There's Something Wrong With Miles»,tt4504044,,False,ужасы|триллер,Canada|United States of America,Vinson Films|XYZ Films|Orion Pictures,English,"pennsylvania, usa|supernatural|halloween|reincarnation|based on true story|basement|serial killer|doctor|car accident|parent|metronome|soul transference|maggots|skeleton costume|regression therapy",Taylor Schilling|Джексон Роберт Скотт|Колм Фиори|Brittany Allen|Peter Mooney,Nicholas McCarthy
916728,Ускорение,Slingshot,Группа астронавтов отправляется в смертельно опасную миссию к спутнику Сатурна — Титану и пытается сохранить контроль над реальностью.,2024-08-30,109,6.1,152,3.3531,/dcS88F7G7W3fz8G0BstDt3nwFja.jpg,/ptwrDEMi22n9ejCA7DIs0igF7f4.jpg,0,0,Released,«Некоторые страхи темнее космоса»,tt12616480,,False,фантастика|триллер,Hungary|United States of America,Astral Pictures|Bluestone Entertainment|Filmsquad|Széchenyi Funds|WME Independent,English,moon|saturn|memory loss|astronaut|serene,Кейси Аффлек|Лоуренс Фишборн|Emily Beecham|Томер Капон|Дэвид Моррисси,Mikael Håfström
585216,Клаустрофобы 2: Лига выживших,Escape Room: Tournament of Champions,"Зои и Бэн пытаются найти тех, кто заставил их принять участие в том садистском испытании, но вместе с другими четырьмя победителями смертельно опасных квестов вновь оказываются в игре. Прежние задания покажутся им сущими пустяками по сравнению с тем, что их поджидает на этот раз: игра стала еще опаснее и безжалостнее, а шансы на выживание стремятся к нулю.",2021-07-01,88,6.526,2090,3.3529,/7xWuZQASI9RnGxEecKU2LexksFL.jpg,/qo9tN87uTsbXnaAob6aa7U33ayb.jpg,15000000,65774490,Released,Выжить — не значит выиграть,tt9844522,,False,ужасы|триллер|детектив,United States of America,"Original Film|Columbia Pictures|Shaken, Not Stirred Productions",English,sequel|no escape|escape room|death game,Taylor Russell|Logan Miller|Indya Moore|Holland Roden|Thomas Cocquerel,Adam Robitel
68,Бразилия,Brazil,"Сэм Лаури вполне доволен своей жизнью, он предпочитает работу мелкого клерка и согласен мириться с необустроенным собственным бытом вопреки воле матери, входящей в элиту системы. Но внезапно он встречает девушку, которую постоянно видит в своих снах. Ради того, чтобы снова встретить её, он решается сменить работу.",1985-02-20,132,7.665,3399,3.3529,/xl8Ssrnt89BkTIXzmglc7NCdY7d.jpg,/ziRWOYnl6e2JUaHYmFLR1kfcECM.jpg,15000000,9900000,Released,«Подозрение порождает уверенность»,tt0088846,,False,комедия|фантастика,United Kingdom|United States of America,Embassy International Pictures,English,dreams|government|bureaucracy|police state|great britain|technology|dystopia|office|dark comedy|satire|surrealism|steampunk|terrorism|bombing|job promotion|repairman|christmas,Джонатан Прайс|Роберт Де Ниро|Кэтрин Хелмонд|Иэн Холм|Боб Хоскинс,Терри Гиллиам
42242,Головорез,Swashbuckler,"Действие разворачивается в XVIII веке на Карибах, где благородный капитан пиратов Нэд Линч и его головорезы сражаются с вероломным и подлым губернатором Ямайки лордом Дюрантом.",1976-07-29,101,6.2,32,3.3516,/yeC8gs83BJfs1NENk5sPNyXGGxm.jpg,/b04VDxTiR3kSAKWJFviAu61LQY1.jpg,0,0,Released,,tt0075294,,False,приключения|боевик|комедия,United States of America,Universal Pictures,English,pirate|caribbean sea|tyrant,Robert Shaw|James Earl Jones|Peter Boyle|Geneviève Bujold|Бо Бриджес,James Goldstone
509635,Пропавшая,Alone,"Собираясь в поездку к родителям, Джессика не могла представить, что по пути станет жертвой похищения безжалостным психопатом. Чудом высвободившись из заточения, девушка оказывается одна в дикой местности без еды и воды... с маньяком на хвосте. Её единственный шанс выжить – бежать, не оглядываясь.",2020-09-10,98,6.365,764,3.3515,/yJ6soPrkOaPphelKhwMM9MNZyCP.jpg,/6a2S8f1YyjnVYl15H8s8D9HHMUN.jpg,0,0,Released,От чего ты бежишь?,tt7711170,,False,триллер|ужасы,United States of America,Mill House Motion Pictures|Paperclip|With XYZfilms,English|Français,"escape|hunter|chase|kidnapping|wilderness|forest|stalker|alone|road trip|rifle|oregon, usa|murder|sadist|trapped",Jules Willcox|Марк Менчака|Anthony Heald|Jonathan Rosenthal|Katie O’Grady,John Hyams
1249423,Чёрный пёс,狗阵,"Лето 2008 года. Китай готовится принять Олимпийские игры, а отсидевший за убийство Лан Юнхуэй выходит по УДО и возвращается в родной городок на Северо-Западе страны. Город вымирает, жители уезжают, бросая своих питомцев, поэтому, желая повысить привлекательность региона для инвесторов, власти организуют отлов бездомных животных. Уже безуспешно попытавшись поймать якобы бешеного чёрного пса, за которого назначена высокая награда, Лан устраивается в бригаду по отлову бродячих собак, и судьба снова сводит его с чёрным псом.",2024-06-14,116,7.289,128,3.3514,/fLfYRTfAHlVZhbIU0ARfcZFv2HL.jpg,/9ZV5XIZVS0hZAfxadPvuFplSCSY.jpg,0,4600000,Released,,tt28131427,,False,драма,China,The Seventh Art Pictures|Huayi Brothers Pictures|Momo Pictures|Bona Film Group|Tencent Penguin Pictures|Tao Piao Piao,普通话,dog,彭于晏|佟麗婭|Jia Zhangke|周遊|Xiaoguang Hu,Guan Hu
